home_SA2,work_SA2,Work_at_home,Drive_a_private_car_truck_or_van,Drive_a_company_car_truck_or_van,Passenger_in_a_car_truck_van_or_company_bus,Public_bus,Train,Bicycle,Walk_or_jog,Ferry,Other,Total
179500,178300,,6,,,,,,,,,12
175000,173700,,9,,,,,,,,,9
124300,152300,,15,,,,,,,,,18
137600,140300,,9,,,,,,,,,12
196400,192100,,,,,,,,,,,9
144000,133500,,12,,,,,,,,,18
315000,314600,,,,,,,,,,,9
178800,176300,,102,12,9,,,,,,,135
219600,219000,,18,,,,,,,,,27
246400,239900,,,,,,,,,,,6
151400,153000,,,,,,,,,,,15
137500,136700,,24,,,,,,,,,33
134100,145900,,9,,,,,,,,,18
328400,328100,,27,12,,,,,,,,45
324100,325500,,9,,,,,,,,,12
319300,324800,,6,,,,,,,,,6
127700,127900,,6,,,,,,,,,9
303500,304000,,,,,,,,,,,12
124400,127200,,39,,,,,,,,,45
322700,327600,,,,,,,,,,,6
151200,133200,,,,,,,,,,,6
117200,120500,,,,,,,,,,,6
155600,145400,,9,,,,,,,,,15
146600,253900,,9,,,,,,,,,12
173800,174900,,,,,,,,,,,9
126300,131300,,15,,,33,,,,,,57
247600,253300,,,,,,,,,,,6
126500,152300,,6,,,,,,,,,12
124300,136100,,,,,,,,,,,9
320100,320900,,6,,,,,,,,,9
144000,141800,,15,,,,,,,,,15
234900,236500,,15,,,,,,,,,18
235300,235900,,9,,,,,,,,,9
158900,152700,,15,,,,,,,,,15
240100,251600,,9,,,,6,,,,,21
123600,144200,,12,,,,,,,,,15
139300,147900,,21,6,,,,,,,,36
121500,118100,,6,,,,,,,,,9
124600,124000,,9,,,,,,,,,18
196900,195700,,18,,,,,,,,,21
153800,147900,,60,9,,,,,,,,75
198700,199800,,12,,,,,,,,,12
105200,107900,,63,12,,,,,,,,78
324500,317500,,36,,,,,,,,,42
129400,136100,,6,,,,,,,,,12
303100,303900,,18,,,,,,,,,24
116600,116300,18,,,,,,,,,,18
132900,135600,,,,,,,,,,,6
162800,133700,,,,,,,,,,,6
142100,135100,,,,,,,,,,,6
241900,242500,,6,,,,,,,,,9
186600,186700,,141,33,12,,,6,9,,,201
179800,178900,,54,9,,,,,,,,78
160500,128700,,,,,,,,,,,6
106000,106600,,15,,,,,,,,,24
176100,174000,,6,,,,,,,,,6
231800,230700,,6,,,,,,,,,6
123600,118500,,,,,,,,,,,6
141300,134200,,6,,,,,,,,,6
134700,136700,,12,,,,,,,,,21
194100,193800,,99,12,6,,,,,,,123
132200,128700,,30,,,,,,,,,39
246900,245100,,18,,,,,,,,,24
348800,348300,,15,,,,,,,,,18
126200,126600,,81,,,,,9,9,,,105
139200,147900,,15,,,,,,,,,24
348100,347800,,,,,,,,,,,15
156100,157500,,9,,,,,,,,,9
203000,202600,,,,,,,,,,,6
131700,124500,,6,,,,,,,,,6
306900,308100,,6,,,,,,,,,6
182500,183200,,114,27,,,,,,,,144
358800,358900,,9,,,,,,,,,12
237200,243700,,,,,,,,,,,6
315400,316700,,27,12,,,,,,,,39
316000,328800,,6,,,,,,,,,9
140200,143400,,9,,,,,,,,,12
138400,137700,,18,,,,,,,,,36
216900,217800,,,,,,,,,,,6
110800,112500,,6,,,,,,,,,9
142200,144200,,33,9,,6,,,18,,,69
165400,165800,,6,,,,,,,,,6
145000,133300,,9,,,,24,,,,,42
323400,327100,,36,12,,9,,,,,,66
355500,351500,,6,,,,,,,,,6
244600,251600,,,,,,6,,,,,9
128500,131300,,21,,,,,,,,,30
350400,352200,,9,,,,,,,,,12
135200,137700,,6,,,,,,,,,12
135500,137700,,,,,,,,,,,9
199800,200900,,6,,,,,,,,,9
218100,218300,,33,,,,,,,,,42
252500,253800,,,,,,,,,,,9
135100,147900,,,,,12,,,,,,15
198100,199900,,6,,,,,,,,,6
126100,122000,,6,,,,,,,,,9
147800,132400,,9,,,,,,,,,15
149000,143300,,,,,,,,,,,6
144300,142800,,,,,,,,,,,6
130600,131200,,12,,,,,,,,,12
312900,312500,,,,,,,,,,,9
165300,165100,,15,,,,,,,,,27
150800,132700,,,,,,,,,,,9
305200,304100,,6,,,,,,,,,12
130600,134800,,6,,,,,,,,,15
135900,133700,,,,,,,,12,,,24
124600,133700,,,,,,,,,,,9
178800,178700,,6,,,,,,,,,9
111700,147900,,,,,,,,,,,6
155900,152300,,69,,9,,,,,,,87
113600,113300,,9,,,,,,,,,12
196700,195500,,6,,,,,,,,,6
155900,144200,,12,,,,,,,,,18
253600,251600,,9,,,45,,15,15,,,84
227900,228600,,6,,,,,,,,,9
124200,145300,,9,,,,,,,,,6
120300,132400,,15,,,,,,,9,,30
253100,251600,,24,9,,54,,12,24,,6,132
124400,123500,,93,18,,,,,,,,123
101800,102800,,6,,,,,,,,,9
123000,125100,,75,12,12,6,,,,,,114
130100,133300,,21,,,,15,,,,,39
169500,169300,,30,,,,,,,,,33
309800,309700,,24,15,18,,,,,,,60
334600,317500,,27,9,,,,,,,,36
246900,251400,,33,,12,15,60,,,,,126
314000,320400,,6,6,,,,,,,,15
158100,157800,,9,,,,,,,,,9
184900,183200,,36,6,,,,,,,,45
354200,352400,,6,,,,,,,,,9
121000,147700,,12,,,,,,,,,21
321300,327200,,,,,,,,,,,6
154500,147900,,15,,,,,,,,,21
247400,244600,,6,,,,,,,,,12
246400,244200,,6,,,,,,,,,12
325000,329200,,6,,,,,,,,,9
177700,173000,,6,,,,,,,,,9
116400,136400,,6,,,,,,,,,9
214600,212900,,30,12,,,,,,,,42
326500,331500,,18,,,,,,,,,27
115900,133600,,,,,,,,,,,6
155200,133500,,6,,,,,,,,,9
184300,185500,,6,,,,,,,,,9
163100,133200,,6,,,,,,,,,9
254400,251700,,12,,,,,,,,,21
107500,107100,,216,30,21,,,,48,,,318
132200,132000,,,,,,,,,,,6
164800,164700,,57,6,6,,,,,,,75
180800,179400,,51,,,9,,,,,,72
248100,244000,,,12,,,,,,,,12
190900,191300,,6,,,,,,,,,9
111500,111300,,48,12,,,,,,,,63
334900,323500,,42,12,,,,,,,,51
224400,223800,,6,,,,,,,,,6
252200,249700,,,,,,,,,,,6
327500,334800,,,,,,,,,,,6
139400,131300,,18,,,,12,,,,,36
143600,143400,,15,,,,,,,,,18
330500,322300,,24,9,,,,,,,,36
329200,324900,,24,,,,,18,,,,45
162200,161700,,6,,,,,,,,,12
251700,250900,,,,,30,,,60,,,96
144400,139400,,6,,,,,,,,,6
348000,347700,,12,,,,,,,,,15
192500,196500,,6,,,,,,,,,6
114000,147700,,,,,,,,,,,9
120800,138500,,15,,,6,,,,,,27
160600,147200,,,,,,,,,,,6
177900,179800,,81,,,,,,,,,87
126400,127200,,9,,,,,,,,,12
361400,360500,,6,,,,,,,,,9
352500,350700,,9,,,,,,,,,12
135100,136100,,,,,6,,,18,,,30
126800,118600,,57,21,,,,,,,,87
359600,360000,,6,,,,,,,,,12
242100,244700,,,,,,,,,,,6
335700,324900,,33,,,,,,,,,39
124900,131500,,6,,,,,,,,,6
120200,135100,,,,,,,,,,,12
122000,131900,,6,,,,,,,,,6
141100,152300,,33,6,,,,,,,,45
105700,106600,,6,,,,,,,,,12
244900,245500,,6,,,,,,,,,9
341300,341200,,81,9,6,,,,24,,,129
149700,133200,,9,,,,6,,,,,21
329600,320000,,,,,,,,,,,6
351800,353300,,,,,,,,,,,6
248500,252100,,9,,,,,,,,,15
331700,326400,,15,,,,,,,,,24
138200,125100,,12,,,,,,,,,18
122900,128700,,45,18,,,,,,,,66
173300,179400,,51,,,,,,,,,54
339300,338700,,18,,,,,,,,,24
331800,320400,,9,,,,,,,,,15
140700,128700,,6,,,,,,,,,15
247900,249200,,,,,,,,,,,6
151000,133500,,,,,,,,,,,6
162800,145500,,,,,,,,,,,6
339700,340600,,21,,,,,,,,,24
153100,152300,,87,30,,,,,,,,132
353500,351400,,27,6,,,,,,,,33
154200,153000,,12,,,,,,,,,12
140000,140300,,24,,,,,,,,,27
140500,143100,,,,,,,,,,,6
314000,325500,,12,,,,,,,,,15
161100,161500,,,,,,,,,,,6
144900,147700,,21,6,,,,,,,,33
346800,344900,,,,,,,,,,,6
308300,307800,,12,,,,,,,,,18
321100,328400,,,,,,,,,,,9
180800,177800,,6,,,,,,,,,6
330300,327900,,,,,,,,,,,9
147500,154400,,,,,,,,,,,6
121200,125900,,9,,,,,,,,,12
231400,232000,,12,,,,,,,,,12
132500,143300,,6,,,,,,,,,6
135400,138800,,9,,,,,,,,,12
207000,206200,,9,,,,,,,,,12
131200,126800,,12,,,,,,,,,18
135200,150100,,,,,,,,,,,6
144500,144800,,,,,,,,,,,6
114000,113300,,9,,,,,,,,,12
228500,228100,,12,,,,,,,,,18
243500,243700,,27,12,,,,,,,,48
255600,256800,,6,,,,,,,,,12
138900,137700,,12,,,,,,,,,15
132200,145000,,6,,,,,,,,,6
164600,155500,,36,15,,,6,,,,,60
136600,132700,,9,,,9,,,,,,21
189100,188000,,12,6,,,,,,,,21
209900,211500,,15,,,,,,,,,18
240200,240600,,,,,,,,,,,6
118900,152300,,,,,,,,,,,9
312900,314400,,12,,,,,,,,,21
195500,197300,,9,,,,,,,,,9
141300,139000,,,,,,,,,,,6
250400,245700,,9,,,,,,,,,12
215500,215700,,15,6,,,,,,,,21
212300,208300,,15,,,,,,,,,18
346200,348100,,69,,,,,,,,,78
193100,195500,,12,,,,,,,,,15
160100,151400,,,,,,,,,,,6
316600,328100,,,6,,,,,,,,12
137800,135800,,,,,,,,,,,6
216500,217000,,111,27,,,,,,,,150
212300,208900,,12,,,,,,,,,15
304100,305900,,21,,,,,,,,,27
315400,326600,,18,,,,,,,,,24
122400,133700,,9,,,9,,,,,,18
336100,336300,,9,,,,,,,,,12
125400,134800,,6,,,6,,,,,,15
314300,314200,,6,,,,,,,,,9
254800,251600,,12,6,,12,,9,,,,45
330400,325800,,9,,,,,,,,,9
147000,147400,,15,,,,6,,,,,27
205800,205400,,42,,6,,,,,,,57
150500,131300,,,,,,,,,,,9
248900,251700,,15,,,,,,,,,24
242500,251400,,27,,9,,63,,,,,105
171600,179200,,6,,,,,,,,,6
134300,136100,,,,,,,,24,,,33
314100,313400,,6,,,,,,,,,6
324400,320600,,9,,,,,,,,,9
352600,353700,,60,18,,,,,,,,78
117900,155500,,,,,,,,,,,6
180300,179500,,12,,,,,,,,,15
105500,106600,,24,,,,,,,,,30
145100,140500,,6,,,,,,,,,9
147100,145900,,93,9,6,,,,,,,117
129600,136000,,18,,,,,,,,,21
147000,145500,,21,,,,,,,,,27
177700,182400,,,,,,,,,,,9
120700,145500,,,,,,,,,,,6
155800,154600,,,,,,,,,,,12
129900,128700,,39,9,,,,,,,,51
230800,231000,,9,,,,,,,,,12
185900,182400,,,,,,,,,,,6
122600,123700,,6,,,,,,,,,6
321400,317500,,42,6,,,,,,,,54
163600,162000,,6,,,,,,,,,12
129400,133200,,,,,,,,,27,,36
134700,157600,,9,,,,,,,,,12
332400,328800,,6,,,,,,,,,12
139300,152300,,21,,,,,,,,,30
153400,150600,,30,,,,,,,,,36
231200,231600,,12,,,,,,,,,18
157900,147700,,42,6,,,,,,,,51
330500,327100,,36,6,6,,,6,,,,63
201900,202900,,12,,,,,,,,,15
156400,133700,,,,,,,,,9,,12
118100,145900,,12,9,,,,,,,,21
161400,131300,,,,,,,,,,,9
329700,321800,,,,,,,,,,,9
136200,136100,,12,,,,,,,,,30
161000,118600,,9,,,,,,,,,9
139300,123500,,,,,,,,,,,6
234200,234300,,75,9,6,,,6,9,,,108
114000,125100,,,,,,,,,,,9
122700,127200,,21,,,,,,,,,30
138400,138700,,6,,,,,,,,,6
119200,145900,,9,,,,,,,,,12
329600,322200,,,,,,,,,,,6
125600,145400,,6,,,,,,,,,6
238500,252100,,9,,,,,,,,,12
324400,327600,,6,,,,,,,,,9
351000,350500,,,,,,,,,,,9
148600,149600,,15,,,,,,,,,18
158200,154400,,6,,,,,,,,,9
135900,131300,,,,,12,,,6,,,21
328900,320500,,6,,,,,,,,,9
216000,215700,,30,,,,,,,,,36
176200,176300,,117,36,,,,,,,6,171
140100,140300,,,,,,,,,,,9
165000,155500,,9,,,,,,,,,9
209800,208900,,51,24,,,,6,,,,87
108800,105500,,,,,,,,,,,6
122700,152300,,6,,,,,,,,,12
121300,131200,,,,,,,,,,,9
230700,228400,,15,,,,,,,,,18
106800,105900,,9,,,,,,,,,9
227900,229200,,69,18,,,,,,,,96
149700,134800,,9,,,,,,,,,9
173200,179700,,48,,,,,,,,,51
123000,135300,,9,,,,,,,,,9
175500,175200,,99,30,6,,,,,,,138
135200,140300,,9,,,,,,,,,15
101600,102100,,,,,,,,,,,6
139800,133700,,9,,,12,,,,,,21
134500,132700,,,,,,,,72,,,84
154800,157200,,6,,,,,,,,,6
224200,225400,,15,,,,,,,,,21
127700,131300,,15,,,,,,,,,27
177600,179800,,39,,,,,,,,,39
198200,199800,,15,,,,,,,,,21
103000,103700,,9,,,,,,,,,9
132000,138500,,33,6,,,15,,,,,57
120000,133000,,6,,,,,,,,,6
117200,113800,,36,9,,,,,,,,45
194700,195200,,,,,,,,,,,6
256800,257700,,21,,,,,,,,,24
214900,215200,,,,,,,,,,,6
316000,317200,,9,,,,,,,,,12
321200,326400,,6,,,,,,,,,6
110500,111200,,18,,9,,,,,,,30
335900,327100,,15,,,,,,,,,18
154500,133700,,,,,,,,,,,6
334400,334500,,15,,,,,,,,,18
132500,131300,,15,,,,,,,,,27
218300,216900,,21,,,,,,,,,30
214400,209500,,12,,,,,,,,,15
256900,255700,,,,,,,,,,,6
140900,136100,,30,,,9,,,,,,45
302300,302200,,27,,,,,,,,,33
304600,303900,,51,6,,,,9,,,,66
188400,189200,,6,,,,,,,,,9
325400,329100,,,,,,,,,,,6
235500,234900,,6,,,,,,,,,12
120500,152300,,9,,,,,,,,,9
158900,155500,,24,9,,,,,,,,36
138100,128700,,9,,,,,,,,,12
158500,131800,,6,,,,,,,,,6
192900,193200,,27,,,,,,,,,30
118000,145900,,12,6,,,,,,,,21
164000,163200,,63,12,6,,,,,,,96
125500,152300,,6,,,,,,,,,9
241700,249700,,,,,,,,,,,6
254700,250700,,15,,,12,,9,,,,42
313300,313600,,6,,,,,,,,,9
139600,135800,,9,,,,,,,,,12
158200,126600,,9,,,,,,,,,9
123800,136100,,9,,,,6,,,,,15
117200,127500,,9,,,,,,,,,15
307300,307100,,15,,,,,,,,,21
126600,131300,,12,,,48,,,,,,69
252500,250900,,21,,,57,,9,72,,,171
352600,354600,,12,,,,,,,,,15
135300,131300,,,,,24,,,21,,,48
300300,300600,,18,,,,,,,,,21
256200,251400,,,,,,15,,,,,21
363300,362200,,9,,,,,,,,,9
183200,182700,,6,,,,,,,,,9
128900,147700,,24,6,,,,,,,,33
253300,252000,,,,,,,,,,,6
307300,308300,,9,,,,,,,,,15
112700,133700,,9,,,,,,,,,12
343500,344200,,21,6,,,,,,,,27
123100,123300,,,,,,,,,,,9
316100,315000,,21,,,,,,,,,27
307500,307800,,21,,,,,,,,,27
161600,138500,,9,,,,,,,,,15
116600,145900,,9,6,,,,,,,,18
209000,210400,,60,,,,,,,,,69
246300,244300,,57,6,6,6,,,,,,75
320800,320000,,12,,,,,,,,,18
135700,134800,,,,,,,,21,,,27
253100,252300,,,,,,,,,,,9
176100,179600,,27,,,,,,,,,33
155600,150100,,24,,,,,,,,,33
115800,147900,,6,,,,,,,,,9
130500,150100,,,,,,,,,,,9
120700,152300,,9,,,,,,,,,9
225500,224700,,54,,,,,,,,,63
104900,106900,,18,,,,,,,,,21
129200,127500,,9,,,,,,,,,12
122700,123500,,105,18,12,,,,24,,,165
154800,147700,,54,12,,,,,,,,72
328900,322300,,42,,,9,,,,,,63
240700,251800,,,,,,,,,,,9
181100,178900,,102,30,,,,6,,,,147
173500,174400,,18,,,,,,,,,21
362200,362100,,9,,,,,,,,,15
337700,338400,,6,,,,,,,,,12
143500,136900,,,,,,,,,,,9
177200,179600,,9,,,,,,,,,12
321900,326600,,21,,,,,,,,,24
340300,341200,,48,9,,,,,,,,66
120400,131800,,6,,,,,,,,,9
152900,132700,,,,,,,,,,,9
220900,220600,,15,,,,,,,,,15
176100,176200,,30,,,,,,6,,,39
112400,114200,,9,,,,,,,,,12
137100,128700,,30,,,,,,,,,36
155200,133300,,15,,,,,,,,,21
165400,136400,,,,,,,,,,,6
227500,230600,,78,12,,,,,,,,90
140000,138700,,9,,,,,,,,,9
163700,145500,,,6,,,,,,,,18
327500,317500,,18,,,,,,,,,21
337900,338000,,96,36,6,,,,6,,,156
350900,354700,,,,,,,,,,,6
318000,320400,,33,,,,,,,,,42
150600,131300,,9,,,,6,,,15,,39
323300,320600,,9,,,,,,,,,12
323400,332700,,6,,,,,,,,,9
328200,330700,,6,,,,,,,,,6
161800,133200,,6,,,,,,,,,9
133400,125100,,,,,,,,,,,15
158300,131300,,6,,,,6,,,,,15
199400,201600,,6,,,,,,,,,9
321600,317000,,,,,,,,,,,6
332200,325800,,6,,,,,,,,,6
248300,244300,,27,,,,,,,,,30
110200,111700,,6,,,,,,,,,6
165100,163200,,15,,,,,,,,,21
177100,181000,,,,,,,,,,,6
330100,322200,,9,,,,,,,,,12
315400,314400,,36,,,,,,,,,39
185300,187300,,6,,,,,,,,,9
235200,234700,,,,,,,,,,,9
325400,323000,,12,,,,,,,,,12
355000,352600,,,,,,,,,,,9
106200,107700,,9,,,,,,,,,12
125800,123500,,51,18,,6,,,,,,78
240300,240700,,,,,,,,,,,9
151300,152700,,21,,,,,,,,,21
328900,324900,,18,,,,,,,,,27
134200,139000,,,,,,,,,,,9
138700,134100,,,,,12,,,,,,18
159100,144200,,12,,,,,,,,,21
117100,126600,,,,,,,,,,,6
117800,147900,,12,,,,,,,,,15
148200,145400,,9,,,,,,,,,12
335100,328100,,15,6,,,,,,,,24
130700,123500,,24,15,,,,,,,,45
144400,145300,,21,,,,,,9,,,39
125800,113800,,,,,,,,,,,9
230100,231900,,36,,,6,,9,,,,51
247300,243700,,54,15,,9,,,,,,87
113300,126800,,18,,,,,,,,,24
327600,334200,,6,,,,,,,,,6
144800,131800,,6,,,,,,,,,12
152000,125100,,,,,,,,,,,6
133700,134300,,,,,,,,,,,9
358400,358600,,48,9,,,,,,,,57
350200,350700,,6,,,,,,,,,12
150300,147400,,9,,,,,,,,,9
119100,136000,,6,,,,,,,,,9
157100,152400,,15,,,,,,,,,18
127600,133300,,9,,,,,,,,,15
131600,126800,,,,,,,,,,,9
335500,317700,,6,,,,,,,,,6
103100,102600,,36,6,,,,,,,,42
151500,147700,,48,9,,,,,,,,60
105400,107100,,267,63,9,,,,,,,348
108500,105500,,9,,,,,,,,,12
142700,152700,,9,,,,,,,,,12
138100,152700,,9,,,,,,,,,9
158100,164300,,,,,,,,,,,6
225600,225500,,9,,,,,,,,,12
201000,199800,,12,,,,,,,,,12
236600,237600,,21,,,,,,,,,30
327500,327000,,,,,,,,,,,6
183600,182200,,6,,,,,,,,,9
124700,133300,,,,,,,,,,,9
140600,132700,,12,,,9,,,,,,21
328400,328500,,9,,,,,,,,,6
208000,214300,,21,,,,,,,,,30
149100,148200,,9,,,,,,,,,9
165800,164700,,,,,,,,,,,6
174500,174600,,12,,,,,,,,,15
141900,145400,,24,9,,,,,,,,36
112600,126600,,12,,,,,,,,,12
131700,149600,,,,,,,,,,,6
192900,193300,,6,,,,,,,,,12
329700,317500,,18,,,,,,,,,27
330600,325500,,27,,,,,12,,,,51
107400,106200,,6,,,,,,,,,9
145000,152300,,27,,,,,,,,,36
191900,197600,,,,,,,,,,,9
127000,132100,,,,,,,,,,,6
131700,136000,,15,6,,,,,,,,33
137200,138000,,6,,,,,,,,,9
130700,126600,,48,,,6,,6,,,,69
331300,330300,,18,,,,,,,,,27
321200,320600,,6,,,,,,,,,15
154800,155900,,,,,,,,,,,12
156700,145500,,18,,,,,,,,,21
140000,144200,,21,,,,,,,,,24
126400,145900,,27,6,,,,,,,,36
149000,147200,,9,,,,,,,,,9
326700,326400,,15,,,,,,,,,24
150800,136100,,,,,,,,,,,9
118500,126800,,33,,,12,,,,,,51
215700,208900,,12,,,,,,,,,15
249600,251300,,6,,,,,,,,,9
331100,320000,,9,,,,,,,,,9
352700,350200,,6,,,,,,,,,6
304300,302800,,33,,,,,,,,,36
321700,331800,,6,,,,,,,,,12
353200,353400,,33,,,,,,96,,,141
140500,147900,,24,,,,,,,,,30
347400,348400,,75,21,,,,,,,,102
193400,193500,,12,,,,,,,,,12
256200,255800,,15,,,,,,,,,18
256200,256000,,36,,,,,,,,,48
139900,139300,,,,,,,,,,,9
147500,136100,,18,,,,,,,,,21
160900,158400,,,,,,,,,,,6
359100,361000,,57,18,,,,,,,,81
149100,132400,,,,,,,,,,,12
129300,136400,,15,,,,,,,6,,24
143900,138700,,,,,,,,,,,9
123800,133300,,15,,,,9,,,,,27
253400,251800,,,,,27,,6,9,,,51
254800,252300,,,,,,,,,,,6
323700,316400,,,,,,,,,,,6
128400,133500,,9,,,,,,,,,15
215100,209500,,6,,,,,,,,,6
179800,179000,,18,,,,,,9,,,36
318900,325500,,15,,,,,,,,,18
145000,143400,,9,,,,,,,,,18
149500,146700,,6,,,,,,,,,6
151000,157600,,39,,,,,,,,,54
134600,135100,,,,,,,,,,,9
138300,152700,,6,,,,,,,,,6
359700,360300,,12,,,,,,,,,18
199700,198400,,12,,,,,,,,,15
199400,201300,,12,,,,,,,,,15
217600,219000,,12,,,,,,,,,12
327600,327000,,6,,,,,,,,,9
334500,323000,,9,,,,,,,,,12
353300,353700,,63,12,,,,,,,,84
124900,138500,,12,,,,6,,,,,18
239000,239900,,81,12,,,9,,,,,108
361100,362300,,,,,,,,,,,9
121800,131300,,12,,,24,,,,,,42
173800,174300,,,,,,,,,,,6
216800,217300,,27,,,,,,,,,39
247400,246900,,12,,,,,,,,,21
118400,119700,,6,,,,,,,,,6
241100,240700,,9,,,,,,,,,12
203900,203800,,129,9,9,,,,,,,159
132100,134800,,12,,,6,,,,,,24
131200,133700,,24,,,12,,,18,,,60
227100,230600,,21,,,,,,,,,21
116700,134800,,,,,,,,,,,6
228800,230600,,132,18,6,,,,,,,159
239000,251400,,39,,,,102,,,,,156
246200,252900,,,,,,,,,,,6
315900,317500,,30,,,,,,,,,33
188800,189200,,6,,,,,,,,,15
317200,327100,,9,6,,,,,,,,15
350400,354300,,60,21,,,,,,,,90
135400,136900,,12,,,,,,,,,9
254100,254400,,9,,,,,,,,,18
136800,142000,,,,,,,,,,,6
339700,341000,,,,,,,,,,,9
136100,133500,,,,,,,,,,,12
352900,353400,,63,,,,,,159,,,240
156700,157500,,,,,,,,,,,9
157000,132700,,9,,,,,,,,,12
330400,328400,,15,,,,,,,,,18
116000,145900,,,,,,,,,,,9
139600,136100,,18,,,6,,,,,,27
142400,152300,,21,12,,,,,,,,30
304300,304700,,243,39,15,,,45,9,,9,360
196700,197100,,9,,,,,,,,,12
133500,134800,,,,,,,,9,,,15
111500,123500,,6,,,,,,,,,12
143800,125100,,,,,,,,,,,6
242500,245400,,6,,,,,,,,,6
130700,132200,,,,,,,,,,,6
154000,156200,,,,,,,,,,,6
236000,236500,,12,,,,,,,,,12
243500,250700,,18,,,,15,,,,,36
315500,317300,,6,6,,,,,,,,15
143200,141800,,9,,,,,,,,,9
180200,180600,,12,,,,,,,,,21
158500,158400,,,,,,,,,,,9
151300,133500,,6,,,,,,,,,12
242500,241600,,15,,,,,,,,,24
139600,135500,,,,,,,,,,,9
161200,161700,,6,,,,,,,,,15
148500,144200,,6,,,,,,,,,9
156400,157100,,15,,,,,,,,,21
133500,133300,,15,,,18,,,,,,42
120100,145900,,,,,,,,,,,6
147200,134100,,,,,,6,,,,,12
360700,358900,,6,,,,,,,,,6
161400,166000,,33,9,,,,,,,,45
151400,137700,,6,,,,,,,,,6
215200,208900,,21,,,,,,,,,24
150800,136400,,,,,,,,,,,6
248700,252100,,9,,,,,,,,,24
117900,152300,,9,,,,,,,,,12
166300,157600,,18,9,,,,,,,,30
217800,219600,,12,,,,,,,,,12
319200,328100,,33,9,,,,,,,,48
228600,228900,,9,,,,,,,,,12
240200,240100,,9,,,,,,,,,9
167300,167100,,12,,,,,,,,,21
120600,121700,,,,,,,,,,,6
164800,157600,,24,,,,,,,,,30
140400,131200,,9,,,,,,,,,12
112900,152300,,,6,,,,,,,,9
239800,237800,,,,,,,,,,,9
128900,147900,,30,,,,,,,,,39
128300,141500,,6,,,,,,,,,6
154100,133300,,9,,,,9,,,,,18
122300,135800,,6,,,,,,,,,9
138700,134200,,,,,,,,,,,6
231500,229200,,108,36,6,,,,,,,159
117900,122800,,,,,,,,,,,9
195400,193500,,6,,,,,,,,,9
169600,169500,,12,,,,,,,,,15
237000,248000,,6,,,,,,,,,9
250300,251800,,15,,,21,,,12,,,57
257300,250900,,,,,,12,,,,,15
164500,162400,,84,,,,,,,,,87
129600,118600,,21,9,,,,,,,,30
105800,106100,,6,,,,,,,,,9
186600,186400,,15,,,,,,,,,18
252200,252500,,,,,,,,,,,6
164800,152300,,15,12,,,,,,,,30
120400,118100,,9,,,,,,,,,12
143100,141800,,6,,,,,,,,,9
180500,180000,,9,,,,,,,,,9
184500,183300,,12,,,,,,,,,18
249200,251400,,69,,15,24,63,9,,,,186
146400,134100,,,,,,,,,,,9
156300,136000,,,,,,,,,,,6
143900,155500,,,,,,,,,,,9
154300,155500,,27,9,,,,,,,,36
177500,179200,,18,,,,,,,,,24
145000,136100,,21,,,,,,,,,30
133400,127200,,,,,,,,,,,12
135500,132200,,6,,,,,,,,,12
244400,251700,,,,,,,,,,,6
148400,150600,,12,,,,,,,,,15
134100,133500,,,,,6,,,6,,,18
114600,132700,,,,,,,,,,,6
191900,192300,,,,,,,,,,,9
155600,145500,,18,6,,,,,,,,30
164500,164700,,63,,,,,,9,,,87
170400,170100,,6,,,,,,,,,6
244200,251800,,6,,,,,,,,,18
185800,193800,,6,,,,,,,,,6
137600,126800,,6,,,,,,,,,9
131600,135300,,,,,,,,,,,9
129800,144200,,6,,,,,,,,,9
323300,317700,,,,,,,,,,,9
239000,240000,,12,,,,,,,,,15
124200,128700,,21,9,,,,,,,,36
245200,250900,,,,,,18,,,,,24
254200,248900,,,,,,,,,,,6
116800,116600,,6,,,,,,,,,6
131700,139500,,,,,,,,,,,6
171600,179800,,12,,,,,,,,,15
180200,177300,,9,,,,,,,,,12
151000,150100,,18,,,,,,,,,30
119000,155500,,,,,,,,,,,6
357500,357600,,24,9,,,,,,,,33
131100,133700,,15,,,12,,,,,,30
175900,173000,,9,,,,,,,,,9
220900,221600,,15,,,,,,,,,18
307100,307000,,15,,,,,,,,,18
112100,117300,,18,,,,,,,,,21
143300,141000,,6,,,,,,,,,12
240700,251400,,6,,,,21,,,,,39
328600,320000,,9,,,,,,,,,12
132200,133200,,24,,,15,15,,,,,60
208100,212800,,15,6,,,,,,,,21
115800,126800,,15,,,,,,,,,21
133100,127200,,6,,,,,,,,,9
335600,328800,,,,,,,,,,,6
136400,134800,,,,,6,,,39,,,51
319500,328800,,12,,,,,,,,,21
188400,188500,,9,,,,,,,,,15
321500,324200,,18,,,,,,,,,24
217300,220300,,,,,,,,,,,6
318800,326400,,9,,,,,,,,,15
360600,363300,,6,,,,,,,,,9
122800,124000,,15,,,,,,,,,21
154700,152300,,81,24,,,,,,,,105
207800,207700,,18,9,12,,,,,,,45
116600,157600,,,,,,,,,,,6
220700,221000,,27,,,,,,,,,30
134500,144200,,,,,6,9,,,,,24
247600,255000,,9,,,,,,,,,12
154500,150100,,,,,,,,,,,6
225800,225300,,12,,,,,,,,,12
177000,179600,,6,9,,,,,,,,15
145700,126600,,9,,,,,,,,,9
214500,210500,,18,,,,,,,,,24
215800,210500,,15,,,,,,,,,18
106400,106200,,6,,,,,,,,,6
